/*Owner & Copyrights: Vance King Saxbe. A.*/Date,Open,High,Low,Close,Volume,Adj Close
2010-04-29,130.55,131.21,130.15,130.46,5786900,121.98
2010-04-28,129.40,130.47,129.03,130.10,7122300,121.65
2010-04-27,129.90,132.00,128.71,128.82,10916700,120.45
2010-04-26,129.76,131.04,129.54,130.73,5285400,122.24
2010-04-23,129.08,130.10,128.71,129.99,6197300,121.54
2010-04-22,128.64,129.36,127.77,129.13,6018500,120.74
2010-04-21,129.87,130.27,128.50,128.99,7559200,120.61
2010-04-20,129.20,130.33,128.26,129.69,15216500,121.26
2010-04-19,130.38,132.28,130.38,132.23,11353700,123.64
2010-04-16,130.68,132.17,130.25,130.63,9546200,122.14
2010-04-15,130.53,131.14,130.19,130.89,6425300,122.39
2010-04-14,129.73,131.42,129.46,131.25,8545800,122.72
2010-04-13,128.26,129.43,127.84,129.03,6819100,120.65
2010-04-12,128.57,128.96,128.24,128.36,3992300,120.02
2010-04-09,127.88,128.87,127.12,128.76,5185100,120.39
2010-04-08,128.04,128.23,127.20,127.61,6006900,119.32
2010-04-07,128.53,129.27,128.01,128.48,5157000,120.13
2010-04-06,128.68,129.30,128.05,128.93,3926300,120.55
2010-04-05,128.38,129.80,128.14,129.35,4118700,120.95
2010-04-01,128.95,129.31,127.55,128.25,4980500,119.92
2010-03-31,128.23,128.75,127.65,128.25,4904800,119.92
2010-03-30,128.90,129.13,128.25,128.77,3426600,120.40
2010-03-29,129.30,129.95,128.26,128.59,4643000,120.24
2010-03-26,128.93,129.78,128.72,129.26,5550800,120.86
2010-03-25,129.36,130.73,129.13,129.24,7603200,120.84
2010-03-24,128.63,129.95,128.47,128.53,6669300,120.18
2010-03-23,127.94,129.43,127.64,129.37,5978500,120.97
2010-03-22,127.11,128.39,126.57,127.98,5651900,119.67
2010-03-19,128.84,128.93,126.78,127.71,10744000,119.41
2010-03-18,127.46,128.75,127.45,128.38,4954400,120.04
2010-03-17,128.90,128.93,127.36,127.76,6348400,119.46
2010-03-16,128.00,128.88,127.45,128.67,6134900,120.31
2010-03-15,127.40,128.34,127.28,127.83,4497700,119.53
2010-03-12,127.91,128.37,127.51,127.94,5169500,119.63
2010-03-11,125.71,127.81,125.71,127.60,7922200,119.31
2010-03-10,125.99,126.36,125.21,125.62,6916200,117.46
2010-03-09,126.27,126.29,125.20,125.55,7528800,117.39
2010-03-08,127.06,127.50,126.36,126.41,6199300,118.20
2010-03-05,127.17,127.55,127.04,127.25,6140200,118.98
2010-03-04,127.07,127.07,125.47,126.72,6032300,118.49
2010-03-03,127.73,128.02,126.68,126.88,6390000,118.64
2010-03-02,128.70,129.09,127.13,127.42,6013300,119.14
2010-03-01,127.50,128.83,127.47,128.57,4577700,120.22
2010-02-26,127.01,128.00,126.74,127.16,4784200,118.90
2010-02-25,126.05,127.24,125.57,127.07,5658700,118.81
2010-02-24,127.02,128.27,126.81,127.59,4782000,119.30
2010-02-23,126.48,127.66,126.00,126.46,4591900,118.24
2010-02-22,127.30,127.43,126.31,126.85,3808100,118.61
2010-02-19,127.35,128.06,126.87,127.19,6303100,118.93
2010-02-18,126.13,128.00,126.00,127.81,5525900,119.51
2010-02-17,125.50,126.53,125.21,126.33,5827400,118.12
2010-02-16,124.91,125.23,124.11,125.23,6777300,117.09
2010-02-12,123.01,124.05,121.61,124.00,8017700,115.94
2010-02-11,122.58,124.20,122.06,123.73,5089000,115.69
2010-02-10,122.94,123.65,122.21,122.81,5219100,114.83
2010-02-09,122.65,124.20,122.46,123.21,6044500,115.21
2010-02-08,123.15,123.22,121.74,121.88,5718500,113.96
2010-02-05,123.04,123.72,121.83,123.52,8617000,114.98
2010-02-04,125.19,125.44,122.90,123.00,9126900,114.50
2010-02-03,125.16,126.07,125.07,125.66,4177100,116.97
2010-02-02,124.79,125.81,123.95,125.53,5899900,116.85
2010-02-01,123.23,124.95,122.78,124.67,7242900,116.05
2010-01-29,124.32,125.00,121.90,122.39,11571200,113.93
2010-01-28,127.03,127.04,123.05,123.75,9622200,115.20
2010-01-27,125.82,126.96,125.04,126.33,8719200,117.60
2010-01-26,125.92,127.75,125.41,125.75,7135300,117.06
2010-01-25,126.33,126.89,125.71,126.12,5738500,117.40
2010-01-22,128.67,128.89,125.37,125.50,10088600,116.82
2010-01-21,130.47,130.69,128.06,129.00,9608600,120.08
2010-01-20,130.46,131.15,128.95,130.25,15197500,121.25
2010-01-19,131.63,134.25,131.56,134.14,13916200,124.87
2010-01-15,132.03,132.89,131.09,131.78,8494400,122.67
2010-01-14,130.55,132.71,129.91,132.31,7111800,123.16
2010-01-13,130.39,131.12,129.16,130.23,6455400,121.23
2010-01-12,129.03,131.33,129.00,130.51,8081500,121.49
2010-01-11,131.06,131.06,128.67,129.48,5730400,120.53
2010-01-08,129.07,130.92,129.05,130.85,4197200,121.80
2010-01-07,129.87,130.25,128.91,129.55,5840600,120.59
2010-01-06,130.68,131.49,129.81,130.00,5605300,121.01
2010-01-05,131.68,131.85,130.10,130.85,6841400,121.80
2010-01-04,131.18,132.97,130.85,132.45,6155300,123.29
2009-12-31,132.41,132.85,130.75,130.90,4223400,121.85
2009-12-30,131.23,132.68,130.68,132.57,3867000,123.41
2009-12-29,132.28,132.37,131.80,131.85,4184200,122.74
2009-12-28,130.99,132.31,130.72,132.31,5800400,123.16
2009-12-24,129.89,130.57,129.48,130.57,4265100,121.54
2009-12-23,129.70,130.00,129.30,130.00,4127600,121.01
2009-12-22,129.30,129.98,129.19,129.93,5535500,120.95
2009-12-21,127.80,128.94,127.68,128.65,4772500,119.76
2009-12-18,127.97,128.39,127.00,127.91,9106600,119.07
2009-12-17,128.00,128.56,127.12,127.40,5909500,118.59
2009-12-16,128.74,129.60,128.35,128.71,6372500,119.81
2009-12-15,129.46,129.86,127.94,128.49,7862600,119.61
2009-12-14,129.65,129.98,129.60,129.93,5201300,120.95
2009-12-11,129.01,129.77,128.71,129.68,6597200,120.72
2009-12-10,128.13,129.47,128.09,129.34,7077800,120.40
2009-12-09,126.70,128.39,126.11,128.39,6071900,119.51
2009-12-08,126.97,127.35,126.16,126.80,5351400,118.03
2009-12-07,126.88,127.53,126.59,127.04,4144400,118.26
2009-12-04,128.40,128.90,126.00,127.25,7068500,118.45
2009-12-03,127.60,128.47,127.25,127.55,5760000,118.73
2009-12-02,127.32,128.39,127.16,127.21,4597900,118.42
2009-12-01,127.29,128.39,126.85,127.94,6578600,119.10
2009-11-30,125.12,126.60,124.92,126.35,6302700,117.62
2009-11-27,124.59,126.62,124.26,125.70,3319200,117.01
2009-11-25,127.88,128.22,127.08,127.28,3967700,118.48
2009-11-24,127.90,128.32,127.14,127.93,4816500,119.09
2009-11-23,127.70,128.94,127.65,128.20,7003500,119.34
2009-11-20,127.17,127.69,126.46,126.96,5354200,118.18
2009-11-19,127.28,127.84,126.51,127.54,5308400,118.72
2009-11-18,128.05,128.35,127.55,128.15,3970100,119.29
2009-11-17,127.43,128.65,127.40,128.63,1027500,119.74
2009-11-16,127.17,128.24,127.03,128.21,7822500,119.35
2009-11-13,126.41,127.80,126.27,127.03,4979700,118.25
2009-11-12,126.61,127.65,126.11,126.26,5345400,117.53
2009-11-11,126.55,127.30,125.94,127.19,6530800,118.40
2009-11-10,125.30,127.05,125.17,126.91,6444500,118.14
2009-11-09,123.92,126.00,123.49,126.00,7764600,117.29
2009-11-06,122.51,123.49,122.23,123.49,4979600,114.95
2009-11-05,122.12,123.50,122.00,123.10,6701800,114.08
2009-11-04,121.46,122.50,121.16,121.29,6353300,112.40
2009-11-03,119.53,121.19,119.53,121.16,5706800,112.28
2009-11-02,120.77,121.93,119.50,120.56,7049400,111.72
2009-10-30,122.63,123.25,120.48,120.61,7711700,111.77
2009-10-29,122.15,123.03,121.60,122.87,6309400,113.86
2009-10-28,120.47,121.68,119.87,121.50,8780400,112.60
2009-10-27,120.18,122.14,119.15,120.65,9445400,111.81
2009-10-26,120.61,122.44,119.55,120.11,6538500,111.31
2009-10-23,122.95,123.06,120.00,120.36,6799200,111.54
2009-10-22,120.75,123.00,120.34,122.69,6027000,113.70
2009-10-21,122.18,124.11,120.86,120.87,7171000,112.01
2009-10-20,123.36,123.50,121.50,122.82,8780700,113.82
2009-10-19,121.76,123.36,121.61,123.06,7514100,114.04
2009-10-16,123.15,123.70,121.25,121.64,19216900,112.73
2009-10-15,127.56,128.00,126.32,127.98,11904600,118.60
2009-10-14,127.71,128.61,126.60,128.35,9545500,118.94
2009-10-13,126.22,127.39,126.20,127.02,7581300,117.71
2009-10-12,125.44,127.10,125.20,127.04,7730500,117.73
2009-10-09,122.43,126.00,122.30,125.93,13123100,116.70
2009-10-08,122.52,122.98,121.85,122.29,6498000,113.33
2009-10-07,121.12,122.85,120.94,122.78,5872000,113.78
2009-10-06,120.39,121.59,120.22,121.35,6659100,112.46
2009-10-05,118.90,120.18,118.13,119.75,5673300,110.97
2009-10-02,117.40,119.66,117.26,119.02,7581900,110.30
2009-10-01,119.39,119.61,117.56,117.90,7067500,109.26
2009-09-30,119.18,120.00,117.55,119.61,7733300,110.84
2009-09-29,119.36,119.94,118.60,118.81,6748800,110.10
2009-09-28,120.52,122.00,118.94,119.33,8248600,110.58
2009-09-25,120.27,121.65,120.10,121.08,5187900,112.21
2009-09-24,120.69,121.65,120.40,120.94,5426800,112.08
2009-09-23,121.26,122.74,120.71,120.82,5538100,111.97
2009-09-22,122.09,122.11,120.98,121.61,5564700,112.70
2009-09-21,121.03,122.08,120.88,121.57,4515100,112.66
2009-09-18,122.45,122.88,121.62,122.11,9935800,113.16
2009-09-17,121.14,122.78,121.05,121.88,8392600,112.95
2009-09-16,119.50,122.00,119.30,121.82,11236700,112.89
2009-09-15,118.78,119.45,118.16,119.35,6536000,110.60
2009-09-14,117.00,118.99,116.94,118.88,4758600,110.17
2009-09-11,117.80,119.25,117.47,118.05,5893700,109.40
2009-09-10,116.99,117.83,116.75,117.67,4889400,109.05
2009-09-09,117.03,117.67,116.16,116.76,5248100,108.20
2009-09-08,117.94,118.17,116.63,117.16,5797500,108.57
2009-09-04,116.58,117.50,116.21,117.46,3451700,108.85
2009-09-03,116.55,116.73,115.15,116.33,4936200,107.80
2009-09-02,116.34,117.24,116.00,116.09,5178800,107.58
2009-09-01,117.67,118.93,116.50,116.69,6303800,108.14
2009-08-31,117.10,118.06,116.92,118.05,5439400,109.40
2009-08-28,120.10,120.23,117.77,118.22,6235700,109.56
2009-08-27,118.73,119.59,117.85,119.43,4356900,110.68
2009-08-26,118.64,119.85,117.51,119.47,4515500,110.71
2009-08-25,119.25,120.15,118.71,118.83,4652200,110.12
2009-08-24,119.92,120.88,119.10,119.32,6363400,110.58
2009-08-21,119.65,120.01,118.55,119.90,8306800,111.11
2009-08-20,118.44,119.41,118.10,118.95,4841700,110.23
2009-08-19,116.36,118.77,116.12,118.57,4837900,109.88
2009-08-18,116.81,118.00,116.73,117.63,4286200,109.01
2009-08-17,116.69,117.44,116.21,116.86,5349600,108.30
2009-08-14,119.29,119.74,117.62,118.57,4796400,109.88
2009-08-13,119.28,119.78,118.63,119.58,5489200,110.82
2009-08-12,117.60,119.96,117.42,119.29,6289700,110.55
2009-08-11,118.03,118.50,117.32,117.79,4844500,109.16
2009-08-10,118.17,119.19,117.97,118.70,3981300,110.00
2009-08-07,118.11,119.91,118.11,119.33,5763200,110.58
2009-08-06,118.31,118.40,116.70,117.38,6003100,108.78
2009-08-05,118.52,119.00,117.86,118.47,5025800,109.28
2009-08-04,119.17,119.80,119.02,119.60,4993500,110.32
2009-08-03,118.88,119.96,118.69,119.92,6108200,110.62
2009-07-31,117.56,118.99,117.56,117.93,5329600,108.78
2009-07-30,118.00,119.37,117.67,117.86,6803100,108.72
2009-07-29,116.36,117.28,116.05,117.26,5100900,108.16
2009-07-28,116.63,117.52,116.34,117.28,5782900,108.18
2009-07-27,116.95,117.92,116.57,117.63,5069200,108.50
2009-07-24,116.68,118.15,116.63,117.64,6261000,108.51
2009-07-23,115.06,118.00,115.06,117.06,8461400,107.98
2009-07-22,116.18,117.20,115.09,115.57,8813400,106.60
2009-07-21,115.87,117.04,115.38,117.04,8301700,107.96
2009-07-20,114.53,116.88,114.39,116.44,10682500,107.41
2009-07-17,113.41,115.53,113.16,115.42,20188900,106.46
2009-07-16,106.84,110.97,106.79,110.64,14997900,102.06
2009-07-15,104.75,107.22,104.60,107.22,8699100,98.90
2009-07-14,103.42,103.62,102.52,103.25,5413500,95.24
2009-07-13,101.28,103.65,100.19,103.62,9494300,95.58
2009-07-10,100.97,101.72,99.80,100.83,7465900,93.01
2009-07-09,101.12,102.78,100.85,102.08,6153200,94.16
2009-07-08,100.29,101.17,99.50,100.68,7380800,92.87
2009-07-07,101.34,101.96,100.03,100.19,6685600,92.42
2009-07-06,101.57,102.23,100.47,101.65,6522500,93.76
2009-07-02,103.80,103.91,101.73,101.73,7026700,93.84
2009-07-01,105.00,106.27,104.73,104.84,5537300,96.71
2009-06-30,105.69,106.03,103.81,104.42,7512600,96.32
2009-06-29,105.99,106.18,105.16,105.83,4681800,97.62
2009-06-26,106.50,106.50,105.05,105.68,5127900,97.48
2009-06-25,103.70,106.79,103.51,106.06,6900600,97.83
2009-06-24,105.39,106.48,103.72,104.15,6395200,96.07
2009-06-23,104.75,104.87,103.79,104.44,5152600,96.34
2009-06-22,105.18,105.88,104.23,104.52,7295400,96.41
2009-06-19,106.31,106.65,105.50,105.89,13559000,97.67
2009-06-18,106.93,107.53,106.12,106.33,6206900,98.08
2009-06-17,107.46,107.88,106.88,107.00,7366200,98.70
2009-06-16,108.47,109.14,107.27,107.32,7231000,98.99
2009-06-15,107.63,108.83,107.24,107.62,8567600,99.27
2009-06-12,108.40,109.28,107.75,108.21,7250900,99.81
2009-06-11,108.75,110.64,108.56,109.40,9134300,100.91
2009-06-10,109.20,109.28,107.05,108.35,7578100,99.94
2009-06-09,108.15,109.14,107.99,108.14,8585900,99.75
2009-06-08,106.64,107.98,105.50,107.49,6363800,99.15
2009-06-05,107.33,108.40,106.75,107.24,7665000,98.92
2009-06-04,106.17,106.87,105.60,106.33,5468500,98.08
2009-06-03,106.53,106.60,105.11,106.49,7688000,98.23
2009-06-02,107.51,108.80,106.66,106.83,7045800,98.54
2009-06-01,106.94,108.67,106.67,108.37,7725000,99.96
2009-05-29,104.47,106.50,103.95,106.28,6871800,98.03
2009-05-28,103.34,105.14,102.68,104.69,6127500,96.57
2009-05-27,104.34,105.17,102.91,102.93,7119600,94.94
2009-05-26,101.32,105.63,101.02,105.02,7211200,96.87
2009-05-22,102.67,103.31,101.75,101.89,5596200,93.98
2009-05-21,103.07,103.25,101.74,102.82,7411500,94.84
2009-05-20,105.51,105.98,103.81,104.05,7083100,95.98
2009-05-19,104.33,106.12,104.00,105.51,7079200,97.32
2009-05-18,102.00,104.71,101.94,104.58,7429500,96.47
2009-05-15,100.90,103.07,100.57,101.37,8367400,93.50
2009-05-14,101.72,102.71,100.77,101.05,9445100,93.21
2009-05-13,102.88,103.10,101.35,102.26,8202100,94.33
2009-05-12,102.98,104.38,102.37,103.94,7961600,95.88
2009-05-11,101.09,103.88,100.95,102.90,8253000,94.92
2009-05-08,103.58,103.75,99.83,101.49,11575500,93.62
2009-05-07,104.65,104.80,101.83,102.59,8521400,94.63
2009-05-06,105.23,105.50,103.71,104.62,7530900,96.50
2009-05-05,106.00,106.82,105.51,105.85,6750000,97.13
2009-05-04,105.26,106.75,104.61,106.19,8313900,97.44
2009-05-01,103.78,104.86,102.94,104.61,6234200,95.99
2009-04-30,104.55,106.05,102.85,103.21,10654500,94.71
2009-04-29,101.98,105.00,101.67,104.04,9783700,95.47
2009-04-28,99.36,102.73,99.25,101.94,11110500,93.54
2009-04-27,99.61,101.69,99.29,99.95,8611400,91.72
2009-04-24,101.17,101.58,99.50,100.08,10157500,91.83
2009-04-23,102.65,102.78,99.80,101.42,9440400,93.06
2009-04-22,101.17,103.86,101.06,102.55,12120000,94.10
2009-04-21,98.41,102.48,98.20,102.31,15226700,93.88
2009-04-20,100.29,101.19,99.21,100.43,12524700,92.16
2009-04-17,101.18,102.04,99.69,101.27,10214200,92.93
2009-04-16,99.74,101.92,99.18,101.43,9259500,93.07
2009-04-15,98.23,99.06,96.44,98.85,8164200,90.71
2009-04-14,99.08,99.95,98.27,99.27,6276700,91.09
2009-04-13,100.28,101.65,99.04,99.95,7797200,91.72
2009-04-09,102.01,102.45,100.25,101.70,8013700,93.32
2009-04-08,99.45,101.55,99.00,101.19,7285200,92.85
2009-04-07,100.17,100.50,98.52,98.75,8768400,90.61
2009-04-06,100.90,101.85,100.00,101.56,8819800,93.19
2009-04-03,99.73,102.66,99.71,102.22,10962900,93.80
2009-04-02,99.15,101.99,98.38,100.82,16219000,92.51
2009-04-01,96.13,98.00,95.70,97.61,12212900,89.57
2009-03-31,94.96,98.66,94.85,96.89,14553700,88.91
2009-03-30,92.00,94.74,91.80,94.52,10964000,86.73
2009-03-27,95.99,96.00,92.75,94.15,15745200,86.39
2009-03-26,98.47,99.20,97.75,98.78,11434600,90.64
2009-03-25,98.47,99.86,96.09,97.95,12017000,89.88
2009-03-24,97.69,99.55,97.52,98.30,9346700,90.20
2009-03-23,93.70,98.71,93.70,98.71,12407200,90.58
2009-03-20,93.16,95.00,92.18,92.51,12193900,84.89
2009-03-19,92.84,93.35,91.51,92.66,9899300,85.03
2009-03-18,89.46,92.90,89.41,91.95,17954300,84.37
2009-03-17,91.11,92.91,90.45,92.91,11489700,85.26
2009-03-16,91.65,93.00,90.54,91.22,11793700,83.70
2009-03-13,90.40,90.65,89.29,90.36,9111900,82.92
2009-03-12,88.59,90.60,87.49,90.40,11829200,82.95
2009-03-11,87.51,89.54,86.72,88.62,11823900,81.32
2009-03-10,85.11,87.25,83.64,87.25,15914800,80.06
2009-03-09,84.70,86.80,83.02,83.48,13151800,76.60
2009-03-06,87.47,88.25,83.81,85.81,15186000,78.74
2009-03-05,88.13,90.16,87.02,87.48,14930100,80.27
2009-03-04,88.97,91.24,87.60,89.49,15391700,82.12
2009-03-03,90.16,90.18,87.19,87.77,13744100,80.54
2009-03-02,91.17,91.90,88.75,89.05,15231700,81.71
2009-02-27,88.12,93.28,88.01,92.03,21311200,84.45
2009-02-26,86.85,90.20,86.33,88.97,17423200,81.64
2009-02-25,86.00,87.12,82.85,85.90,12646400,78.82
2009-02-24,84.63,87.08,84.10,86.40,12915300,79.28
2009-02-23,89.30,89.33,84.19,84.37,13509600,77.42
2009-02-20,88.05,89.90,87.34,88.79,12400700,81.48
2009-02-19,91.06,92.16,88.45,88.93,12622700,81.60
2009-02-18,91.17,92.25,90.44,91.51,8492600,83.97
2009-02-17,91.73,92.49,90.50,90.67,8903500,83.20
2009-02-13,94.79,95.18,93.57,93.84,6742400,86.11
2009-02-12,94.41,95.20,92.20,95.07,9917700,87.24
2009-02-11,93.48,95.77,93.00,95.16,10765700,87.32
2009-02-10,95.58,96.82,92.96,93.27,13541300,85.59
2009-02-09,95.93,96.98,94.72,96.82,8165800,88.84
2009-02-06,92.51,97.10,91.65,96.14,13055900,88.22
2009-02-05,92.13,93.20,91.22,92.41,11622900,84.34
2009-02-04,93.74,94.91,91.82,92.83,10189800,84.72
2009-02-03,91.07,93.73,90.16,93.48,8864500,85.31
2009-02-02,90.60,91.86,89.69,90.93,9926400,82.99
2009-01-30,92.23,93.48,91.25,91.65,9617000,83.64
2009-01-29,93.58,94.58,92.02,92.51,9233500,84.43
2009-01-28,92.70,94.94,91.91,94.82,13407200,86.54
2009-01-27,91.77,91.97,90.50,91.66,8720800,83.65
2009-01-26,89.77,92.67,89.52,91.60,9840800,83.60
2009-01-23,88.40,90.70,87.81,89.49,10253700,81.67
2009-01-22,89.83,90.74,88.11,90.07,12350700,82.20
2009-01-21,86.29,91.60,86.00,91.42,24905000,83.43
2009-01-20,84.76,84.92,81.76,81.98,13800100,74.82
2009-01-16,84.61,85.74,83.08,84.92,11245300,77.50
2009-01-15,83.61,84.83,82.26,84.12,11734800,76.77
2009-01-14,84.20,84.82,82.11,83.19,9470000,75.92
2009-01-13,85.50,86.59,84.79,85.34,7657200,77.89
2009-01-12,84.57,86.60,84.42,85.71,8072700,78.22
2009-01-09,87.05,87.50,84.25,84.70,7440300,77.30
2009-01-08,87.81,88.14,85.98,87.18,7231800,79.56
2009-01-07,87.83,88.80,87.12,87.79,8455100,80.12
2009-01-06,87.11,90.41,86.37,89.23,9649500,81.44
2009-01-05,86.42,87.67,86.18,86.82,8315700,79.24
2009-01-02,83.89,87.59,83.89,87.37,7558200,79.74
2008-12-31,83.50,85.00,83.50,84.16,6667700,76.81
2008-12-30,81.83,83.64,81.52,83.55,5774400,76.25
2008-12-29,81.72,81.72,79.68,81.25,6062600,74.15
2008-12-26,80.93,81.80,80.55,81.33,3101300,74.23
2008-12-24,80.55,81.22,79.92,80.52,2415200,73.49
2008-12-23,82.35,82.81,80.13,80.60,6374400,73.56
2008-12-22,83.27,83.45,80.32,81.99,7083300,74.83
2008-12-19,85.22,85.22,82.97,83.52,13098600,76.22
2008-12-18,85.77,86.64,82.96,84.00,8029500,76.66
2008-12-17,85.44,87.27,84.66,85.84,8592000,78.34
2008-12-16,83.11,86.84,82.87,86.40,11559800,78.85
2008-12-15,82.51,83.54,80.00,82.77,8848200,75.54
2008-12-12,78.68,82.94,78.06,82.20,10381700,75.02
2008-12-11,81.50,82.86,79.77,80.58,10682400,73.54
2008-12-10,83.95,84.99,81.83,82.86,8187000,75.62
2008-12-09,83.82,85.43,82.20,82.69,9356400,75.47
2008-12-08,82.57,85.88,81.73,84.86,11177600,77.45
2008-12-05,76.78,81.50,75.31,80.59,11212000,73.55
2008-12-04,80.03,80.83,76.18,77.44,10914000,70.68
2008-12-03,78.62,81.00,76.99,80.67,9757800,73.62
2008-12-02,77.80,80.00,76.14,79.84,9305200,72.87
2008-12-01,80.95,81.36,76.79,76.90,10265000,70.18
2008-11-28,81.00,81.90,80.10,81.60,3908300,74.47
2008-11-26,79.52,81.79,78.61,81.67,8240600,74.54
2008-11-25,81.37,82.40,78.22,80.65,12519700,73.61
2008-11-24,75.74,82.09,75.00,79.89,15023200,72.91
2008-11-21,72.74,76.98,69.50,74.88,19804500,68.34
2008-11-20,75.00,78.39,70.51,71.74,17634700,65.47
2008-11-19,79.93,81.00,75.73,75.97,12606400,69.33
2008-11-18,79.13,80.93,77.00,80.08,13050600,73.09
2008-11-17,79.40,79.74,77.16,77.48,10315300,70.71
2008-11-14,82.63,85.40,79.50,80.33,12023700,73.31
2008-11-13,79.62,84.39,75.40,84.21,15103600,76.85
2008-11-12,80.73,82.40,79.57,79.74,11368400,72.77
2008-11-11,83.25,84.29,80.25,82.74,10013600,75.51
2008-11-10,87.99,88.10,82.74,83.87,9685100,76.54
2008-11-07,85.78,86.71,84.25,86.27,7927800,78.73
2008-11-06,87.68,88.83,84.28,85.15,12522000,77.71
2008-11-05,92.93,93.40,89.70,89.94,8706200,81.63
2008-11-04,94.76,94.76,92.07,93.40,10173000,84.77
2008-11-03,92.64,94.67,92.17,92.68,7686300,84.11
2008-10-31,90.90,94.19,89.03,92.97,10506300,84.38
2008-10-30,91.01,92.40,88.90,90.69,12033800,82.31
2008-10-29,87.74,91.00,86.25,88.20,12692000,80.05
2008-10-28,81.40,87.61,79.52,87.28,14205900,79.21
2008-10-27,80.27,84.50,79.01,79.66,11099100,72.30
2008-10-24,79.27,84.31,78.82,82.07,12287300,74.48
2008-10-23,84.09,85.89,81.00,84.35,12358000,76.55
2008-10-22,87.00,87.59,80.80,83.60,14198100,75.87
2008-10-21,92.22,92.46,88.57,88.86,9716400,80.65
2008-10-20,92.21,93.31,89.33,92.51,9747100,83.96
2008-10-17,91.75,95.91,87.71,90.78,15230700,82.39
2008-10-16,89.38,92.00,84.35,91.52,16271300,83.06
2008-10-15,92.77,95.29,87.71,88.29,11330800,80.13
2008-10-14,96.42,99.00,92.00,93.60,15114200,84.95
2008-10-13,90.44,93.61,86.95,92.21,17101600,83.69
2008-10-10,87.41,91.66,83.51,87.75,24637400,79.64
2008-10-09,95.29,95.31,88.23,89.00,21293600,80.77
2008-10-08,91.51,97.48,89.98,90.55,17980400,82.18
2008-10-07,101.50,102.62,94.24,95.65,11416100,86.81
2008-10-06,101.21,103.00,96.60,100.62,11521400,91.32
2008-10-03,105.16,110.95,103.03,103.44,9637900,93.88
2008-10-02,108.48,109.97,103.04,104.74,11458200,95.06
2008-10-01,115.51,116.80,107.75,110.13,13134400,99.95
2008-09-30,115.83,116.96,111.81,116.96,18991900,106.15
2008-09-29,117.44,118.43,109.95,114.46,9586700,103.88
2008-09-26,117.21,121.01,117.01,119.42,4760500,108.38
2008-09-25,117.75,121.99,116.12,120.11,6539200,109.01
2008-09-24,116.93,118.17,114.26,116.46,6574100,105.70
2008-09-23,116.21,118.17,114.14,115.36,8012800,104.70
2008-09-22,118.45,120.14,116.02,116.21,8844000,105.47
2008-09-19,119.59,124.00,117.50,118.85,14432600,107.87
2008-09-18,112.91,118.59,111.04,115.12,15995000,104.48
2008-09-17,114.79,115.50,110.61,111.47,12298000,101.17
2008-09-16,113.73,117.64,113.32,116.05,13673200,105.32
2008-09-15,115.36,118.41,115.19,115.19,9908300,104.54
2008-09-12,118.66,119.28,116.82,118.97,6635100,107.97
2008-09-11,116.60,119.37,116.11,119.20,9737400,108.18
2008-09-10,116.40,119.95,116.10,118.04,11852200,107.13
2008-09-09,117.78,118.10,115.00,115.04,8106300,104.41
2008-09-08,118.00,118.28,115.14,117.29,10452800,106.45
2008-09-05,114.15,115.09,113.17,114.33,8811400,103.76
2008-09-04,117.99,118.90,114.90,115.00,10133800,104.37
2008-09-03,118.34,118.65,115.15,118.34,11316600,107.40
2008-09-02,122.87,124.00,117.90,118.41,11749800,107.47
2008-08-29,123.71,123.99,121.63,121.73,7156000,110.48
2008-08-28,124.06,125.45,123.58,124.58,5448200,113.07
2008-08-27,122.42,124.85,122.18,123.38,5843800,111.98
2008-08-26,122.58,122.85,121.50,122.50,6218200,111.18
2008-08-25,124.48,124.93,122.70,122.86,5827400,111.50
2008-08-22,123.30,125.35,122.80,124.93,5989200,113.38
2008-08-21,121.58,123.43,121.55,122.99,6315000,111.62
2008-08-20,123.50,123.97,122.01,122.51,6871600,111.19
2008-08-19,123.63,124.79,122.01,122.56,9311600,111.23
2008-08-18,126.49,127.00,123.68,124.59,5970000,113.07
2008-08-15,127.07,127.19,125.35,126.36,5566200,114.68
2008-08-14,125.01,128.25,124.80,126.94,6813000,115.21
2008-08-13,125.00,126.99,124.75,125.80,5857800,114.17
2008-08-12,126.01,126.50,124.40,125.22,6996800,113.65
2008-08-11,128.43,128.43,125.75,126.60,7490400,114.90
2008-08-08,128.50,129.88,127.63,128.81,8561800,116.90
2008-08-07,128.30,129.97,127.90,129.05,6633500,117.12
2008-08-06,128.45,129.50,127.75,129.16,6253800,117.22
2008-08-05,128.20,128.90,127.08,128.87,6969900,116.51
2008-08-04,126.77,128.10,126.25,127.56,5994900,115.32
2008-08-01,128.52,129.30,126.28,126.64,4939700,114.49
2008-07-31,128.10,129.50,127.74,127.98,5857300,115.70
2008-07-30,128.12,129.00,127.09,128.86,5826100,116.50
2008-07-29,126.54,128.17,126.25,127.66,5979400,115.41
2008-07-28,127.69,128.44,126.13,126.25,6096800,114.14
2008-07-25,129.00,129.90,128.00,128.53,7565500,116.20
2008-07-24,129.06,130.93,128.80,130.00,8946300,117.53
2008-07-23,129.78,130.33,128.29,129.52,10230300,117.09
2008-07-22,127.50,130.00,127.26,130.00,11428600,117.53
2008-07-21,129.83,129.90,127.64,128.66,7779600,116.32
2008-07-18,125.81,130.00,125.42,129.89,18317800,117.43
2008-07-17,126.39,126.96,124.00,126.52,12298200,114.38
